Disks, Threads, Bytes, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Close
2, 26, 538875789312, 38.28, 0.01, 0.02, 0.00, 83.43, 0.00
