Disks, Threads, Bytes, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Close
7, 26, 538875789312, 36.40, 0.01, 0.01, 0.00, 25.79, 0.00
