Disks, Threads, Bytes, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Close
5, 26, 538875789312, 36.23, 0.01, 0.02, 0.00, 38.41, 0.00
