Disks, Threads, Bytes, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Close
8, 26, 538875789312, 36.26, 0.01, 0.01, 0.00, 25.76, 0.00
