Disks, Threads, Bytes, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Close
3, 26, 538875789312, 36.78, 0.01, 0.02, 0.00, 57.57, 0.00
