Disks, Threads, Bytes, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Close
1, 26, 526469450208, 36.31, 0.11, 0.11, 0.00, 127.18, 0.00
