Disks, Threads, Bytes, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Close
4, 26, 273046437888, 21.73, 0.01, 0.02, 0.00, 22.70, 0.00
