Disks, Threads, Bytes, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Close
2, 26, 273046437888, 23.27, 0.01, 0.02, 0.00, 42.63, 0.00
