Disks, Threads, Bytes, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Close
4, 26, 273046437888, 23.90, 0.01, 0.01, 0.00, 25.38, 0.00
