Disks, Threads, Bytes, Rate, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Compress, [IO] Close
5, 26, 131747212800, 8, 36.07, 0.01, 0.01, 0.00, 0.00, 23.04, 0.00
