Disks, Threads, Bytes, Rate, [REV] Section0, [REV] Section1, [REV] Section2, [IO] Open, [IO] Read, [IO] Decompress, [IO] Close
1, 26, 262014950400, 16, 35.39, 0.02, 34.59, 0.17, 0.00, 24.04, 0.00
