Disks, Threads, Bytes, Rate, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Compress, [IO] Close
1, 26, 65930054400, 4, 35.56, 0.01, 0.01, 0.00, 0.00, 20.90, 0.00
