Disks, Threads, Bytes, Rate, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Compress, [IO] Close
3, 26, 32822361600, 2, 35.42, 0.07, 0.05, 0.00, 0.00, 14.55, 0.00
