Disks, Threads, Bytes, Rate, [REV] Section0, [REV] Section1, [REV] Section2, [IO] Open, [IO] Read, [IO] Decompress, [IO] Close
8, 26, 129786854400, 8, 35.25, 0.02, 33.74, 0.02, 0.00, 16.06, 0.00
