Disks, Threads, Bytes, Rate, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Compress, [IO] Close
1, 26, 131997734400, 8, 35.79, 0.01, 0.01, 0.00, 0.00, 29.29, 0.00
