Disks, Threads, Bytes, Rate, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Compress, [IO] Close
2, 26, 264435763200, 16, 36.58, 0.11, 0.11, 0.00, 0.00, 37.89, 0.00
