Disks, Threads, Bytes, Rate, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Compress, [IO] Close
4, 26, 65818233600, 4, 35.79, 0.28, 0.29, 0.00, 0.00, 17.77, 0.00
