Disks, Threads, Bytes, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Close
7, 26, 538875789312, 39.99, 1.38, 1.30, 0.00, 42.35, 0.00
