Disks, Threads, Bytes, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Close
6, 26, 538875789312, 40.64, 1.87, 1.85, 0.00, 46.00, 0.00
