Disks, Threads, Bytes, [FWD] Section0, [FWD] Section1, [FWD] Section2, [IO] Open, [IO] Write, [IO] Close
2, 26, 538875789312, 37.92, 0.11, 0.11, 0.00, 67.32, 0.00
